package,version,date,gpu_score,cuda_version,gpu_deps_count,requires_external_cuda,source
jax,0.4.18,2023-10-07 00:16:53,3,11.8,18,True,pypi
jax,0.4.19,2023-10-19 20:10:17,3,11.8,19,True,pypi
jax,0.4.20,2023-11-02 21:51:56,3,11.8,19,True,pypi
jax,0.4.21,2023-12-04 22:40:38,3,11.8,19,True,pypi
jax,0.4.22,2023-12-14 01:50:07,3,11.8,20,True,pypi
jax,0.4.23,2023-12-14 07:31:53,3,11.8,20,True,pypi
jax,0.4.24,2024-02-06 23:17:32,3,11.8,20,True,pypi
jax,0.4.25,2024-02-26 15:54:03,3,11.8,20,True,pypi
jax,0.4.26,2024-04-03 21:45:34,3,0.4,11,True,pypi
jax,0.4.27,2024-05-07 17:47:55,3,0.4,11,True,pypi
jax,0.4.28,2024-05-09 23:23:10,3,0.4,11,True,pypi
jax,0.4.29,2024-06-10 16:34:42,3,0.4,11,True,pypi
jax,0.4.30,2024-06-18 14:47:10,3,0.4,1,True,pypi
jax,0.4.31,2024-07-30 00:25:44,3,0.4,1,True,pypi
jax,0.4.32,2024-09-11 20:10:43,3,0.4,1,True,pypi
jax,0.4.33,2024-09-16 18:38:45,3,0.4,1,True,pypi
jax,0.4.34,2024-10-04 14:37:10,3,0.4,1,True,pypi
jax,0.4.35,2024-10-22 20:56:34,3,0.4,1,True,pypi
jax,0.4.36,2024-12-05 23:22:36,3,0.4,1,True,pypi
jax,0.4.37,2024-12-10 01:16:26,3,0.4,1,True,pypi
jax,0.4.38,2024-12-17 23:03:44,3,0.4,1,True,pypi
jax,0.5.0,2025-01-17 17:40:30,3,0.5,2,True,pypi
jax,0.5.1,2025-02-24 17:22:52,3,0.5,2,True,pypi
jax,0.5.2,2025-03-05 02:35:59,3,0.5,2,True,pypi
jax,0.5.3,2025-03-19 18:23:38,3,0.5,2,True,pypi
jax,0.6.0,2025-04-17 00:00:18,3,0.6,2,True,pypi
jax,0.6.1,2025-05-21 18:10:42,3,0.6,2,True,pypi
jax,0.6.2,2025-06-17 23:10:25,3,0.6,2,True,pypi
jax,0.7.0,2025-07-22 20:30:55,3,0.7,3,True,pypi
jax,0.7.1,2025-08-20 15:55:44,3,0.7,3,True,pypi
jax,0.7.2,2025-09-16 16:48:51,3,0.7,3,True,pypi
jax,0.8.0,2025-10-15 23:10:09,3,0.8,3,True,pypi
jaxlib,0.4.6,2023-03-09 22:19:52,0,,0,True,pypi
jaxlib,0.4.7,2023-03-27 21:45:10,0,,0,True,pypi
jaxlib,0.4.9,2023-05-10 00:12:05,0,,0,True,pypi
jaxlib,0.4.10,2023-05-12 02:06:02,0,,0,True,pypi
jaxlib,0.4.11,2023-06-01 05:54:46,3,11.8,16,True,pypi
jaxlib,0.4.12,2023-06-08 23:45:08,3,11.8,16,True,pypi
jaxlib,0.4.13,2023-06-23 00:24:16,3,11.8,16,True,pypi
jaxlib,0.4.14,2023-07-27 23:26:24,3,11.8,16,True,pypi
jaxlib,0.4.16,2023-09-19 02:00:20,3,11.8,16,True,pypi
jaxlib,0.4.17,2023-10-04 00:40:03,3,11.8,16,True,pypi
jaxlib,0.4.18,2023-10-07 00:17:09,3,11.8,16,True,pypi
jaxlib,0.4.19,2023-10-19 20:10:34,3,11.8,16,True,pypi
jaxlib,0.4.20,2023-11-02 21:52:15,3,11.8,16,True,pypi
jaxlib,0.4.21,2023-12-04 22:40:56,3,11.8,16,True,pypi
jaxlib,0.4.22,2023-12-14 01:50:25,3,11.8,16,True,pypi
jaxlib,0.4.23,2023-12-14 07:32:10,3,11.8,16,True,pypi
jaxlib,0.4.24,2024-02-07 00:19:40,3,11.8,16,True,pypi
jaxlib,0.4.25,2024-02-26 15:54:48,3,11.8,16,True,pypi
jaxlib,0.4.26,2024-04-03 21:45:52,3,12.1,10,True,pypi
jaxlib,0.4.27,2024-05-07 17:48:12,3,12.1,10,True,pypi
jaxlib,0.4.28,2024-05-09 23:23:27,3,12.1,10,True,pypi
jaxlib,0.4.29,2024-06-10 16:34:59,3,12.1,10,True,pypi
jaxlib,0.4.30,2024-06-18 14:47:34,0,,0,True,pypi
jaxlib,0.4.31,2024-07-30 00:25:58,0,,0,True,pypi
jaxlib,0.4.32,2024-09-11 20:10:56,0,,0,True,pypi
jaxlib,0.4.33,2024-09-16 18:38:58,0,,0,True,pypi
jaxlib,0.4.34,2024-10-04 14:37:26,0,,0,True,pypi
jaxlib,0.4.35,2024-10-22 20:56:50,0,,0,True,pypi
jaxlib,0.4.36,2024-12-05 23:22:54,0,,0,True,pypi
jaxlib,0.4.38,2024-12-17 23:04:08,0,,0,True,pypi
jaxlib,0.5.0,2025-01-17 17:40:53,0,,0,True,pypi
jaxlib,0.5.1,2025-02-24 17:23:15,0,,0,True,pypi
jaxlib,0.5.3,2025-03-19 18:23:52,0,,0,True,pypi
jaxlib,0.6.0,2025-04-17 00:00:56,0,,0,True,pypi
jaxlib,0.6.1,2025-05-21 18:10:55,0,,0,True,pypi
jaxlib,0.6.2,2025-06-17 23:10:36,0,,0,True,pypi
jaxlib,0.7.0,2025-07-22 20:31:05,0,,0,True,pypi
jaxlib,0.7.1,2025-08-20 15:55:58,0,,0,True,pypi
jaxlib,0.7.2,2025-09-16 16:49:04,0,,0,True,pypi
jaxlib,0.8.0,2025-10-15 23:10:22,0,,0,True,pypi
numba,0.1,2012-08-15 17:20:59,2,,0,True,pypi
numba,0.2,2012-10-04 03:05:41,2,,0,True,pypi
numba,0.3,2012-11-11 01:19:31,2,,0,True,pypi
numba,0.5.0,2013-01-19 00:37:56,2,,0,True,pypi
numba,0.6.0,2013-02-05 22:53:30,2,,0,True,pypi
numba,0.7.0,2013-03-04 11:37:43,2,,0,True,pypi
numba,0.7.1,2013-03-11 20:35:07,2,,0,True,pypi
numba,0.7.2,2013-03-20 18:24:34,2,,0,True,pypi
numba,0.8.0,2013-04-16 12:01:34,2,,0,True,pypi
numba,0.8.1,2013-05-03 15:13:32,2,,0,True,pypi
numba,0.9.0,2013-06-04 10:17:37,2,,0,True,pypi
numba,0.10.0,2013-08-05 11:23:41,2,,0,True,pypi
numba,0.10.1,2013-09-04 09:14:18,2,,0,True,pypi
numba,0.11.0,2013-09-26 13:16:21,2,,0,True,pypi
numba,0.12.0,2014-02-10 19:16:56,2,,0,True,pypi
numba,0.12.1,2014-02-20 19:27:22,2,,0,True,pypi
numba,0.12.2,2014-03-04 00:27:53,2,,0,True,pypi
numba,0.13.0,2014-03-21 21:54:11,2,,0,True,pypi
numba,0.13.2,2014-06-09 17:29:28,2,,0,True,pypi
numba,0.13.3,2014-07-11 16:13:16,2,,0,True,pypi
numba,0.13.4,2014-08-01 17:30:25,2,,0,True,pypi
numba,0.14.0,2014-09-11 21:01:10,2,,0,True,pypi
numba,0.15.1,2014-10-15 21:19:41,2,,0,True,pypi
numba,0.16.0,2014-12-16 20:34:58,2,,0,True,pypi
numba,0.17.0,2015-02-04 19:24:34,2,,0,True,pypi
numba,0.18.1,2015-04-03 22:08:39,2,,0,True,pypi
numba,0.18.2,2015-04-09 16:37:19,2,,0,True,pypi
numba,0.19.1,2015-06-05 18:48:58,2,,0,True,pypi
numba,0.19.2,2015-06-09 16:25:16,2,,0,True,pypi
numba,0.20.0,2015-07-02 17:14:23,2,,0,True,pypi
numba,0.21.0,2015-09-14 16:13:34,2,,0,True,pypi
numba,0.22.0,2015-10-30 20:56:42,2,,0,True,pypi
numba,0.22.1,2015-11-04 16:30:44,2,,0,True,pypi
numba,0.23.0,2016-01-14 21:24:39,2,,0,True,pypi
numba,0.23.1,2016-01-21 20:09:45,2,,0,True,pypi
numba,0.24.0,2016-03-03 01:34:24,2,,0,True,pypi
numba,0.25.0,2016-04-04 14:53:16,2,,0,True,pypi
numba,0.26.0,2016-05-23 16:00:56,2,,0,True,pypi
numba,0.27.0,2016-07-11 13:31:27,2,,0,True,pypi
numba,0.28.1,2016-08-31 17:54:51,2,,0,True,pypi
numba,0.29.0,2016-10-19 15:11:55,2,,0,True,pypi
numba,0.30.0,2016-12-22 00:12:00,2,,0,True,pypi
numba,0.30.1,2017-01-13 22:36:02,2,,0,True,pypi
numba,0.31.0,2017-02-17 17:04:54,2,,0,True,pypi
numba,0.32.0,2017-04-10 13:49:29,2,,0,True,pypi
numba,0.33.0,2017-05-08 12:50:09,2,,0,True,pypi
numba,0.34.0,2017-07-07 16:32:12,2,,0,True,pypi
numba,0.35.0,2017-09-08 19:19:24,2,,0,True,pypi
numba,0.36.1,2017-12-08 20:13:07,2,,0,True,pypi
numba,0.36.2,2017-12-20 18:31:27,2,,0,True,pypi
numba,0.37.0,2018-02-19 20:18:09,2,,0,True,pypi
numba,0.38.0,2018-04-25 15:35:19,2,,0,True,pypi
numba,0.38.1,2018-06-01 20:04:40,2,,0,True,pypi
numba,0.39.0,2018-07-10 14:54:13,2,,0,True,pypi
numba,0.40.0,2018-09-21 19:30:59,2,,0,True,pypi
numba,0.40.1,2018-10-10 01:24:33,2,,0,True,pypi
numba,0.41.0,2018-11-28 15:00:54,2,,0,True,pypi
numba,0.42.0,2018-12-31 19:24:02,2,,0,True,pypi
numba,0.42.1,2019-02-01 22:50:33,2,,0,True,pypi
numba,0.43.0,2019-03-13 20:58:35,2,,0,True,pypi
numba,0.43.1,2019-03-28 16:34:40,2,,0,True,pypi
numba,0.44.0,2019-05-30 18:36:33,2,,0,True,pypi
numba,0.44.1,2019-06-18 14:31:58,2,,0,True,pypi
numba,0.45.0,2019-07-19 14:14:52,2,,0,True,pypi
numba,0.45.1,2019-08-02 13:31:00,2,,0,True,pypi
numba,0.46.0,2019-10-10 19:16:52,2,,0,True,pypi
numba,0.47.0,2020-01-03 16:58:45,2,,0,True,pypi
numba,0.49.0,2020-04-17 14:51:32,2,,0,True,pypi
numba,0.49.1rc1,2020-05-01 17:17:28,2,,0,True,pypi
numba,0.49.1,2020-05-08 14:42:50,2,,0,True,pypi
numba,0.50.0rc1,2020-06-04 17:24:56,2,,0,True,pypi
numba,0.50.0,2020-06-11 17:29:21,2,,0,True,pypi
numba,0.50.1,2020-06-25 18:10:42,2,,0,True,pypi
numba,0.48.0,2020-06-30 21:14:02,2,,0,True,pypi
numba,0.51.0rc1,2020-08-06 19:02:33,2,,0,True,pypi
numba,0.51.0,2020-08-14 17:31:48,2,,0,True,pypi
numba,0.51.1,2020-08-27 12:51:45,2,,0,True,pypi
numba,0.51.2,2020-09-03 17:37:21,2,,0,True,pypi
numba,0.52.0rc2,2020-10-30 15:01:28,2,,0,True,pypi
numba,0.52.0rc3,2020-11-19 18:11:20,2,,0,True,pypi
numba,0.52.0,2020-12-01 22:27:58,2,,0,True,pypi
numba,0.53.0rc1.post1,2021-02-09 20:56:11,2,,0,True,pypi
numba,0.53.0rc2,2021-02-26 13:56:59,2,,0,True,pypi
numba,0.53.0rc3,2021-03-05 10:29:52,2,,0,True,pypi
numba,0.53.0,2021-03-12 13:40:22,2,,0,True,pypi
numba,0.53.1,2021-03-26 09:12:12,2,,0,True,pypi
numba,0.54.0rc2,2021-07-19 10:28:38,2,,0,True,pypi
numba,0.54.0rc3,2021-08-05 19:31:08,2,,0,True,pypi
numba,0.54.0,2021-08-31 21:29:03,2,,0,True,pypi
numba,0.54.1rc1,2021-09-24 16:14:00,2,,0,True,pypi
numba,0.54.1,2021-10-08 16:42:49,2,,0,True,pypi
numba,0.55.0rc1,2021-12-16 23:37:31,2,,0,True,pypi
numba,0.55.0,2022-01-14 20:06:33,2,,0,True,pypi
numba,0.55.1,2022-01-27 22:05:08,2,,0,True,pypi
numba,0.55.2,2022-05-26 08:24:32,2,,0,True,pypi
numba,0.56.0rc1,2022-06-29 09:05:10,2,,0,True,pypi
numba,0.56.0,2022-07-26 10:22:24,2,,0,True,pypi
numba,0.56.2,2022-09-02 13:35:39,2,,0,True,pypi
numba,0.56.3,2022-10-14 11:19:54,2,,0,True,pypi
numba,0.56.4,2022-11-04 12:02:54,2,,0,True,pypi
numba,0.57.0rc1,2023-04-06 23:12:56,2,,0,True,pypi
numba,0.57.0,2023-05-02 16:38:54,2,,0,True,pypi
numba,0.57.1rc1,2023-06-12 16:36:13,2,,0,True,pypi
numba,0.57.1,2023-06-21 17:41:55,2,,0,True,pypi
numba,0.58.0rc1,2023-08-18 12:17:28,2,,0,True,pypi
numba,0.58.0rc2,2023-09-12 13:29:24,2,,0,True,pypi
numba,0.58.0,2023-09-21 11:09:49,2,,0,True,pypi
numba,0.58.1,2023-10-18 13:46:37,2,,0,True,pypi
numba,0.59.0rc1,2023-12-15 14:32:09,2,,0,True,pypi
numba,0.59.0,2024-01-31 23:03:40,2,,0,True,pypi
numba,0.59.1,2024-03-19 14:50:44,2,,0,True,pypi
numba,0.60.0rc1,2024-05-15 10:01:26,2,,0,True,pypi
numba,0.60.0,2024-06-13 18:10:29,2,,0,True,pypi
numba,0.61.0rc1,2024-11-26 10:17:31,2,,0,True,pypi
numba,0.61.0rc2,2024-12-18 15:49:52,2,,0,True,pypi
numba,0.61.0,2025-01-20 11:16:58,2,,0,True,pypi
numba,0.61.1rc1,2025-03-25 16:06:05,2,,0,True,pypi
numba,0.61.2,2025-04-09 02:57:34,2,,0,True,pypi
numba,0.62.0rc1,2025-08-28 18:54:27,2,,0,True,pypi
numba,0.62.0rc2,2025-09-11 19:00:17,2,,0,True,pypi
numba,0.62.0,2025-09-18 17:59:10,2,,0,True,pypi
numba,0.62.1,2025-09-29 10:43:31,2,,0,True,pypi
numba,0.63.0b1,2025-10-06 10:23:30,2,,0,True,pypi
openmm,8.1.1,2024-05-10 05:55:28,4,8.1,1,False,pypi
openmm,8.2.0rc1,2024-10-29 18:55:39,4,,0,False,pypi
openmm,8.2.0rc2,2024-11-01 15:50:06,4,,0,False,pypi
openmm,8.2.0rc2.post1,2024-11-01 22:53:44,4,,0,False,pypi
openmm,8.2.0,2024-11-08 23:58:08,4,,0,False,pypi
openmm,8.3.0b1,2025-05-06 00:23:21,4,,0,False,pypi
openmm,8.3.0rc1,2025-06-07 01:19:46,4,,0,False,pypi
openmm,8.3.0rc2,2025-06-07 21:22:25,4,,0,False,pypi
openmm,8.3.0,2025-06-17 21:25:05,4,,0,False,pypi
openmm,8.3.1rc1,2025-07-10 23:43:49,4,,0,False,pypi
openmm,8.3.1,2025-07-19 00:27:41,4,,0,False,pypi
openmm,8.4.0b0,2025-09-20 17:24:10,4,,0,False,pypi
openmm,8.4.0rc1,2025-10-22 22:29:08,4,,0,False,pypi
openmm,8.4.0rc2,2025-10-23 23:10:20,4,,0,False,pypi
openmm,8.4.0,2025-10-30 00:29:26,4,,0,False,pypi
openmm,8.4.0.post1,2025-11-07 18:03:31,4,,0,False,pypi
scikit-image,0.7.2,2012-10-14 06:51:44,0,,0,False,pypi
scikit-image,0.8.0,2013-03-04 22:20:41,0,,0,False,pypi
scikit-image,0.8.1,2013-03-06 15:54:09,0,,0,False,pypi
scikit-image,0.8.2,2013-03-06 22:19:01,0,,0,False,pypi
scikit-image,0.9.0,2013-10-19 14:25:07,0,,0,False,pypi
scikit-image,0.9.1,2013-10-19 18:32:29,0,,0,False,pypi
scikit-image,0.9.3,2013-10-27 07:29:38,0,,0,False,pypi
scikit-image,0.10.0,2014-06-02 20:59:26,0,,0,False,pypi
scikit-image,0.10.1,2014-11-27 00:52:30,0,,0,False,pypi
scikit-image,0.11.2,2015-03-05 22:30:58,0,,0,False,pypi
scikit-image,0.11.3,2015-04-01 23:55:06,0,,0,False,pypi
scikit-image,0.12.0,2016-03-07 02:03:37,0,,0,False,pypi
scikit-image,0.12.1,2016-03-07 09:46:32,0,,0,False,pypi
scikit-image,0.12.2,2016-03-07 20:40:54,0,,0,False,pypi
scikit-image,0.12.3,2016-07-27 23:35:28,0,,0,False,pypi
scikit-image,0.13.0,2017-03-29 15:06:44,0,,0,False,pypi
scikit-image,0.13.1,2017-09-28 01:48:02,0,,0,False,pypi
scikit-image,0.14.0,2018-05-29 08:40:29,0,,0,False,pypi
scikit-image,0.14.1,2018-10-02 08:39:19,0,,0,False,pypi
scikit-image,0.14.2,2019-01-18 08:27:59,0,,0,False,pypi
scikit-image,0.15.0,2019-04-03 03:00:53,0,,0,False,pypi
scikit-image,0.14.3,2019-06-12 00:22:50,0,,0,False,pypi
scikit-image,0.14.4,2019-09-04 22:01:02,0,,0,False,pypi
scikit-image,0.14.5,2019-09-10 09:34:26,0,,0,False,pypi
scikit-image,0.16.1,2019-10-14 08:04:06,0,,0,False,pypi
scikit-image,0.16.2,2019-10-22 06:24:15,0,,0,False,pypi
scikit-image,0.17.1,2020-05-08 16:11:00,0,,0,False,pypi
scikit-image,0.17.2,2020-05-13 11:35:56,0,,0,False,pypi
scikit-image,0.18.0,2020-12-15 10:15:11,0,,0,False,pypi
scikit-image,0.18.1,2020-12-23 06:36:46,0,,0,False,pypi
scikit-image,0.18.2,2021-06-29 01:49:12,0,,0,False,pypi
scikit-image,0.18.3,2021-08-24 18:09:55,0,,0,False,pypi
scikit-image,0.19.0rc0,2021-11-22 06:24:01,0,,0,False,pypi
scikit-image,0.19.0,2021-12-03 07:49:37,0,,0,False,pypi
scikit-image,0.19.1,2021-12-15 17:04:53,0,,0,False,pypi
scikit-image,0.19.2,2022-02-17 18:24:44,0,,0,False,pypi
scikit-image,0.19.3,2022-06-12 18:11:12,0,,0,False,pypi
scikit-image,0.20.0.dev0,2023-02-01 20:35:26,0,,0,False,pypi
scikit-image,0.20.0rc2,2023-02-01 20:36:46,0,,0,False,pypi
scikit-image,0.20.0rc3,2023-02-01 23:59:38,0,,0,False,pypi
scikit-image,0.20.0rc4,2023-02-07 03:19:31,0,,0,False,pypi
scikit-image,0.20.0rc5,2023-02-13 19:44:04,0,,0,False,pypi
scikit-image,0.20.0rc6,2023-02-16 20:04:51,0,,0,False,pypi
scikit-image,0.20.0rc7,2023-02-17 10:34:26,0,,0,False,pypi
scikit-image,0.20.0rc8,2023-02-20 16:50:46,0,,0,False,pypi
scikit-image,0.20.0,2023-02-28 23:31:17,0,,0,False,pypi
scikit-image,0.21.0rc0,2023-04-12 06:49:03,0,,0,False,pypi
scikit-image,0.21.0rc1,2023-05-18 19:03:03,0,,0,False,pypi
scikit-image,0.21.0,2023-06-02 04:58:31,0,,0,False,pypi
scikit-image,0.22.0rc1,2023-09-30 23:56:43,0,,0,False,pypi
scikit-image,0.22.0,2023-10-03 21:35:27,0,,0,False,pypi
scikit-image,0.23.0rc0,2024-03-22 22:51:56,0,,0,False,pypi
scikit-image,0.23.0rc2,2024-04-04 03:45:25,0,,0,False,pypi
scikit-image,0.23.0,2024-04-10 18:11:04,0,,0,False,pypi
scikit-image,0.23.1,2024-04-10 19:18:50,0,,0,False,pypi
scikit-image,0.23.2rc1,2024-04-14 02:16:49,0,,0,False,pypi
scikit-image,0.23.2,2024-04-20 19:25:20,0,,0,False,pypi
scikit-image,0.24.0rc1,2024-06-16 13:49:50,0,,0,False,pypi
scikit-image,0.24.0,2024-06-18 19:03:37,0,,0,False,pypi
scikit-image,0.25.0rc0,2024-10-06 20:07:49,0,,0,False,pypi
scikit-image,0.25.0rc1,2024-10-07 07:58:05,0,,0,False,pypi
scikit-image,0.25.0rc2,2024-12-10 19:45:48,0,,0,False,pypi
scikit-image,0.25.0,2024-12-13 21:31:26,0,,0,False,pypi
scikit-image,0.25.1,2025-01-26 18:58:29,0,,0,False,pypi
scikit-image,0.25.2rc0,2025-02-15 05:29:55,0,,0,False,pypi
scikit-image,0.25.2,2025-02-18 18:04:11,0,,0,False,pypi
tensorflow,0.12.0,2016-12-19 19:10:10,0,,0,False,pypi
tensorflow,0.12.0,2016-12-19 19:12:20,0,,0,False,pypi
tensorflow,0.12.1,2016-12-28 22:00:37,0,,0,False,pypi
tensorflow,0.12.1,2016-12-28 22:02:46,0,,0,False,pypi
tensorflow,1.0.0,2017-02-15 05:43:41,0,,0,False,pypi
tensorflow,1.0.0,2017-02-15 05:46:55,0,,0,False,pypi
tensorflow,1.0.1,2017-03-08 00:50:12,0,,0,False,pypi
tensorflow,1.0.1,2017-03-08 00:54:27,0,,0,False,pypi
tensorflow,1.1.0,2017-04-21 16:25:57,0,,0,False,pypi
tensorflow,1.1.0,2017-04-21 16:28:50,0,,0,False,pypi
tensorflow,1.2.0,2017-06-15 16:35:03,0,,0,False,pypi
tensorflow,1.2.0,2017-06-15 16:38:05,0,,0,False,pypi
tensorflow,1.2.1,2017-06-30 01:01:33,0,,0,False,pypi
tensorflow,1.2.1,2017-06-30 01:06:35,0,,0,False,pypi
tensorflow,1.3.0,2017-08-16 21:11:44,0,,0,False,pypi
tensorflow,1.3.0,2017-08-16 21:16:11,0,,0,False,pypi
tensorflow,1.4.0,2017-11-01 22:13:32,0,,0,False,pypi
tensorflow,1.4.0,2017-11-01 22:22:42,0,,0,False,pypi
tensorflow,1.4.1,2017-12-08 09:01:57,0,,0,False,pypi
tensorflow,1.4.1,2017-12-08 09:06:25,0,,0,False,pypi
tensorflow,1.5.0,2018-01-26 21:33:31,0,,0,False,pypi
tensorflow,1.5.0,2018-01-27 00:38:19,0,,0,False,pypi
tensorflow,1.6.0,2018-03-01 22:56:46,0,,0,False,pypi
tensorflow,1.6.0,2018-03-01 22:59:51,0,,0,False,pypi
tensorflow,1.5.1,2018-03-20 21:39:13,0,,0,False,pypi
tensorflow,1.5.1,2018-03-20 21:42:31,0,,0,False,pypi
tensorflow,1.7.0,2018-03-29 18:36:20,0,,0,False,pypi
tensorflow,1.7.0,2018-03-29 18:37:57,0,,0,False,pypi
tensorflow,1.8.0,2018-04-28 04:29:04,0,,0,False,pypi
tensorflow,1.8.0,2018-04-28 04:30:58,0,,0,False,pypi
tensorflow,1.7.1,2018-05-08 18:30:45,0,,0,False,pypi
tensorflow,1.7.1,2018-05-08 18:34:11,0,,0,False,pypi
tensorflow,1.9.0,2018-07-10 23:25:48,0,,0,False,pypi
tensorflow,1.9.0,2018-07-10 23:26:49,0,,0,False,pypi
tensorflow,1.10.0,2018-08-08 20:46:17,0,,0,False,pypi
tensorflow,1.10.0,2018-08-08 20:48:53,0,,0,False,pypi
tensorflow,1.10.1,2018-08-24 16:57:06,0,,0,False,pypi
tensorflow,1.10.1,2018-08-24 16:58:42,0,,0,False,pypi
tensorflow,1.11.0,2018-09-27 18:52:58,0,,0,False,pypi
tensorflow,1.11.0,2018-09-27 18:54:55,0,,0,False,pypi
tensorflow,1.12.0,2018-11-06 00:26:53,0,,0,False,pypi
tensorflow,1.12.0,2018-11-06 00:29:43,0,,0,False,pypi
tensorflow,1.13.1,2019-02-26 18:02:42,0,,0,False,pypi
tensorflow,1.13.1,2019-02-26 18:07:35,0,,0,False,pypi
tensorflow,1.12.2,2019-04-18 20:26:56,0,,0,False,pypi
tensorflow,1.12.2,2019-04-18 20:27:08,0,,0,False,pypi
tensorflow,1.14.0,2019-06-19 05:06:15,0,,0,False,pypi
tensorflow,1.14.0,2019-06-19 05:09:45,0,,0,False,pypi
tensorflow,1.12.3,2019-06-21 23:53:33,0,,0,False,pypi
tensorflow,1.12.3,2019-06-21 23:53:53,0,,0,False,pypi
tensorflow,1.13.2,2019-07-16 09:22:52,0,,0,False,pypi
tensorflow,1.13.2,2019-07-16 09:27:42,0,,0,False,pypi
tensorflow,2.0.0,2019-09-30 17:23:22,0,,0,False,pypi
tensorflow,2.0.0,2019-09-30 17:25:33,0,,0,False,pypi
tensorflow,1.15.0,2019-10-16 17:28:36,0,,0,False,pypi
tensorflow,1.15.0,2019-10-16 17:36:31,0,,0,False,pypi
tensorflow,2.1.0,2020-01-08 19:46:01,0,,0,False,pypi
tensorflow,2.1.0,2020-01-08 19:54:41,0,,0,False,pypi
tensorflow,2.0.1,2020-01-26 15:50:05,0,,0,False,pypi
tensorflow,2.0.1,2020-01-26 15:51:43,0,,0,False,pypi
tensorflow,1.15.2,2020-01-26 16:08:24,0,,0,False,pypi
tensorflow,1.15.2,2020-01-26 16:10:41,0,,0,False,pypi
tensorflow,2.2.0,2020-05-07 18:04:13,0,,0,False,pypi
tensorflow,2.2.0,2020-05-07 18:08:19,3,,1,False,pypi
tensorflow,1.15.3,2020-05-18 16:06:07,0,,0,False,pypi
tensorflow,1.15.3,2020-05-18 16:07:52,0,,0,False,pypi
tensorflow,2.0.2,2020-05-18 16:10:54,0,,0,False,pypi
tensorflow,2.0.2,2020-05-18 16:12:22,0,,0,False,pypi
tensorflow,2.1.1,2020-05-18 16:16:18,0,,0,False,pypi
tensorflow,2.1.1,2020-05-18 16:21:48,0,,0,False,pypi
tensorflow,2.3.0,2020-07-27 19:08:25,0,,0,False,pypi
tensorflow,2.3.0,2020-07-27 19:10:19,3,,1,False,pypi
tensorflow,1.15.4,2020-09-24 18:38:59,0,,0,False,pypi
tensorflow,1.15.4,2020-09-24 18:41:01,0,,0,False,pypi
tensorflow,2.0.3,2020-09-24 18:47:47,0,,0,False,pypi
tensorflow,2.0.3,2020-09-24 18:49:33,0,,0,False,pypi
tensorflow,2.1.2,2020-09-24 18:52:44,0,,0,False,pypi
tensorflow,2.1.2,2020-09-24 18:59:21,0,,0,False,pypi
tensorflow,2.2.1,2020-09-24 19:03:23,0,,0,False,pypi
tensorflow,2.2.1,2020-09-24 19:16:14,0,,0,False,pypi
tensorflow,2.3.1,2020-09-24 19:23:11,0,,0,False,pypi
tensorflow,2.3.1,2020-09-24 19:32:56,0,,0,False,pypi
tensorflow,2.4.0,2020-12-14 17:58:05,0,,0,False,pypi
tensorflow,2.4.0,2020-12-14 18:06:16,0,,0,False,pypi
tensorflow,2.0.4,2021-01-06 16:58:42,0,,0,False,pypi
tensorflow,2.1.3,2021-01-06 16:58:52,0,,0,False,pypi
tensorflow,2.2.2,2021-01-06 16:59:17,0,,0,False,pypi
tensorflow,2.3.2,2021-01-06 16:59:41,0,,0,False,pypi
tensorflow,2.0.4,2021-01-06 17:01:02,0,,0,False,pypi
tensorflow,2.1.3,2021-01-06 17:01:46,0,,0,False,pypi
tensorflow,2.3.2,2021-01-06 17:04:17,0,,0,False,pypi
tensorflow,2.2.2,2021-01-06 17:05:10,0,,0,False,pypi
tensorflow,1.15.5,2021-01-06 17:16:34,0,,0,False,pypi
tensorflow,1.15.5,2021-01-06 17:17:53,0,,0,False,pypi
tensorflow,2.4.1,2021-01-21 19:38:00,0,,0,False,pypi
tensorflow,2.4.1,2021-01-21 19:42:07,0,,0,False,pypi
tensorflow,2.5.0,2021-05-13 17:28:39,0,,0,False,pypi
tensorflow,2.5.0,2021-05-13 17:33:46,0,,0,False,pypi
tensorflow,2.1.4,2021-06-15 21:01:30,0,,0,False,pypi
tensorflow,2.3.3,2021-06-15 21:03:30,0,,0,False,pypi
tensorflow,2.2.3,2021-06-15 21:03:54,0,,0,False,pypi
tensorflow,2.1.4,2021-06-15 21:03:57,0,,0,False,pypi
tensorflow,2.4.2,2021-06-15 21:03:59,0,,0,False,pypi
tensorflow,2.3.3,2021-06-15 21:08:37,0,,0,False,pypi
tensorflow,2.4.2,2021-06-15 21:09:49,0,,0,False,pypi
tensorflow,2.2.3,2021-06-15 21:11:39,0,,0,False,pypi
tensorflow,2.6.0rc0,2021-06-29 19:08:31,0,,0,False,pypi
tensorflow,2.6.0rc1,2021-07-13 17:43:31,0,,0,False,pypi
tensorflow,2.6.0rc2,2021-08-04 15:22:07,0,,0,False,pypi
tensorflow,2.3.4,2021-08-10 21:51:35,0,,0,False,pypi
tensorflow,2.5.1,2021-08-10 21:51:57,0,,0,False,pypi
tensorflow,2.4.3,2021-08-10 21:52:30,0,,0,False,pypi
tensorflow,2.3.4,2021-08-10 21:54:46,0,,0,False,pypi
tensorflow,2.4.3,2021-08-10 21:57:52,0,,0,False,pypi
tensorflow,2.5.1,2021-08-10 21:58:54,0,,0,False,pypi
